year,month,day,hour,minute,second,temperature
2023,11,10,11,3,33.00,22.00
2023,11,10,11,3,35.00,22.00
2023,11,10,11,3,38.00,22.00
2023,11,10,11,3,40.00,22.00
2023,11,10,11,3,43.00,22.00
2023,11,10,11,3,45.00,22.00
2023,11,10,11,3,48.00,22.00
2023,11,10,11,3,50.00,22.00
2023,11,10,11,3,53.00,22.00
2023,11,10,11,3,55.00,22.00
2023,11,10,11,3,58.00,22.00
2023,11,10,11,4,0.00,22.00
2023,11,10,11,4,3.00,22.00
2023,11,10,11,4,6.00,22.00
2023,11,10,11,4,8.00,22.00
2023,11,10,11,4,11.00,22.00
2023,11,10,11,4,13.00,22.00
2023,11,10,11,4,16.00,22.00
2023,11,10,11,4,18.00,22.00
2023,11,10,11,4,21.00,22.00
2023,11,10,11,4,23.00,22.00
2023,11,10,11,4,26.00,22.00
2023,11,10,11,4,28.00,22.00
2023,11,10,11,4,31.00,22.00
2023,11,10,11,4,33.00,22.00
2023,11,10,11,4,36.00,22.00
2023,11,10,11,4,39.00,22.00
2023,11,10,11,4,41.00,22.00
2023,11,10,11,4,44.00,22.00
2023,11,10,11,4,46.00,22.00
2023,11,10,11,4,49.00,22.00
2023,11,10,11,4,51.00,22.00
2023,11,10,11,4,54.00,22.00
2023,11,10,11,4,56.00,22.00
2023,11,10,11,4,59.00,22.00
2023,11,10,11,5,1.00,22.00
2023,11,10,11,5,4.00,22.00
2023,11,10,11,5,6.00,22.00
2023,11,10,11,5,9.00,22.00
2023,11,10,11,5,12.00,22.00
2023,11,10,11,5,14.00,22.00
2023,11,10,11,5,17.00,22.00
2023,11,10,11,5,19.00,22.00
2023,11,10,11,5,22.00,22.00
2023,11,10,11,5,24.00,22.00
2023,11,10,11,5,27.00,22.00
2023,11,10,11,5,29.00,22.00
2023,11,10,11,5,32.00,22.00
2023,11,10,11,5,34.00,22.00
2023,11,10,11,5,37.00,22.00
2023,11,10,11,5,39.00,22.00
2023,11,10,11,5,42.00,22.00
2023,11,10,11,5,45.00,22.00
2023,11,10,11,5,47.00,22.00
2023,11,10,11,5,50.00,22.00
2023,11,10,11,5,55.00,22.00
2023,11,10,11,5,57.00,22.00
2023,11,10,11,6,0.00,22.00
2023,11,10,11,6,2.00,22.00
2023,11,10,11,6,5.00,22.00
2023,11,10,11,6,7.00,22.00
2023,11,10,11,6,12.00,22.00
2023,11,10,11,6,15.00,22.00
2023,11,10,11,6,18.00,22.00
2023,11,10,11,6,23.00,23.00
2023,11,10,11,6,25.00,22.00
2023,11,10,11,6,28.00,22.00
2023,11,10,11,6,30.00,22.00
2023,11,10,11,6,35.00,22.00
2023,11,10,11,6,38.00,22.00
2023,11,10,11,6,43.00,22.00
2023,11,10,11,6,45.00,22.00
2023,11,10,11,6,51.00,22.00
2023,11,10,11,6,53.00,22.00
2023,11,10,11,6,56.00,22.00
2023,11,10,11,6,58.00,22.00
2023,11,10,11,7,3.00,22.00
2023,11,10,11,7,8.00,22.00
2023,11,10,11,7,11.00,22.00
2023,11,10,11,7,16.00,22.00
2023,11,10,11,7,18.00,22.00
2023,11,10,11,7,24.00,22.00
2023,11,10,11,7,26.00,22.00
2023,11,10,11,7,29.00,22.00
2023,11,10,11,7,31.00,22.00
2023,11,10,11,7,36.00,22.00
2023,11,10,11,7,39.00,22.00
2023,11,10,11,7,41.00,22.00
2023,11,10,11,7,44.00,22.00
2023,11,10,11,7,49.00,22.00
2023,11,10,11,7,51.00,22.00
2023,11,10,11,7,54.00,22.00
2023,11,10,11,7,59.00,22.00
2023,11,10,11,8,2.00,22.00
2023,11,10,11,8,4.00,23.00
2023,11,10,11,8,7.00,22.00
2023,11,10,11,8,12.00,22.00
2023,11,10,11,8,14.00,22.00
2023,11,10,11,8,17.00,22.00
2023,11,10,11,8,22.00,22.00
2023,11,10,11,8,24.00,22.00
2023,11,10,11,8,27.00,22.00
2023,11,10,11,8,32.00,22.00
2023,11,10,11,8,35.00,22.00
2023,11,10,11,8,37.00,22.00
2023,11,10,11,8,40.00,23.00
2023,11,10,11,8,45.00,22.00
2023,11,10,11,8,47.00,22.00
2023,11,10,11,8,52.00,22.00
2023,11,10,11,8,55.00,22.00
2023,11,10,11,8,57.00,22.00
2023,11,10,11,9,0.00,22.00
2023,11,10,11,9,5.00,22.00
2023,11,10,11,9,8.00,23.00
2023,11,10,11,9,10.00,22.00
2023,11,10,11,9,13.00,22.00
2023,11,10,11,9,15.00,22.00
2023,11,10,11,9,18.00,22.00
2023,11,10,11,9,20.00,22.00
2023,11,10,11,9,23.00,22.00
2023,11,10,11,9,28.00,22.00
2023,11,10,11,9,30.00,22.00
2023,11,10,11,9,36.00,22.00
2023,11,10,11,9,38.00,22.00
2023,11,10,11,9,41.00,22.00
2023,11,10,11,9,43.00,22.00
2023,11,10,11,9,48.00,22.00
2023,11,10,11,9,51.00,22.00
2023,11,10,11,9,53.00,22.00
2023,11,10,11,9,56.00,22.00
2023,11,10,11,9,58.00,22.00
2023,11,10,11,10,1.00,22.00
2023,11,10,11,10,3.00,22.00
2023,11,10,11,10,6.00,22.00
2023,11,10,12,26,5.00,17.00
2023,11,10,12,56,9.00,17.00
2023,11,10,14,32,31.00,21.00
2023,11,10,14,32,33.00,21.00
2023,11,10,14,32,36.00,21.00
2023,11,10,14,32,38.00,21.00
2023,11,10,14,32,41.00,21.00
2023,11,10,14,32,43.00,21.00
2023,11,10,14,32,46.00,21.00
2023,11,10,14,32,49.00,21.00
2023,11,10,14,32,51.00,21.00
2023,11,10,14,32,54.00,21.00
2023,11,10,14,32,56.00,21.00
2023,11,10,14,32,59.00,21.00
2023,11,10,14,33,1.00,21.00
2023,11,10,14,33,4.00,21.00
2023,11,10,14,33,6.00,21.00
2023,11,10,14,33,9.00,21.00
2023,11,10,14,33,11.00,21.00
2023,11,10,14,33,14.00,21.00
2023,11,10,14,33,16.00,21.00
2023,11,10,14,33,19.00,21.00
2023,11,10,14,33,22.00,21.00
2023,11,10,14,33,24.00,21.00
2023,11,10,14,33,27.00,21.00
2023,11,10,14,33,29.00,21.00
2023,11,10,14,33,32.00,21.00
2023,11,10,14,33,34.00,21.00
2023,11,10,14,33,37.00,21.00
2023,11,10,14,33,39.00,21.00
2023,11,10,14,33,42.00,22.00
2023,11,10,14,33,44.00,21.00
2023,11,10,14,33,47.00,21.00
2023,11,10,14,33,49.00,21.00
2023,11,10,14,33,52.00,21.00
2023,11,10,14,33,55.00,21.00
2023,11,10,14,33,57.00,22.00
2023,11,10,14,34,0.00,21.00
2023,11,10,14,34,2.00,21.00
2023,11,10,14,34,5.00,21.00
2023,11,10,14,34,7.00,22.00
2023,11,10,14,34,10.00,22.00
2023,11,10,14,34,12.00,22.00
2023,11,10,14,34,15.00,22.00
2023,11,10,14,34,19.00,22.00
2023,11,10,14,34,20.00,22.00
2023,11,10,14,34,22.00,21.00
2023,11,10,14,34,25.00,22.00
2023,11,10,14,34,28.00,22.00
2023,11,10,14,34,30.00,22.00
2023,11,10,14,34,33.00,22.00
2023,11,10,14,34,35.00,22.00
2023,11,10,14,34,38.00,22.00
2023,11,10,14,34,40.00,22.00
2023,11,10,14,34,43.00,22.00
2023,11,10,14,34,45.00,22.00
2023,11,10,14,34,48.00,22.00
2023,11,10,14,34,50.00,22.00
2023,11,10,14,34,53.00,22.00
2023,11,10,14,34,55.00,22.00
2023,11,10,14,34,58.00,22.00
2023,11,10,14,35,1.00,22.00
2023,11,10,14,35,3.00,22.00
2023,11,10,14,35,6.00,22.00
2023,11,10,14,35,8.00,22.00
2023,11,10,14,35,11.00,22.00
2023,11,10,14,35,13.00,22.00
2023,11,10,14,35,16.00,22.00
2023,11,10,14,35,18.00,22.00
2023,11,10,14,35,21.00,22.00
2023,11,10,14,35,23.00,22.00
2023,11,10,14,35,26.00,22.00
2023,11,10,14,35,28.00,22.00
2023,11,10,14,35,31.00,22.00
2023,11,10,14,35,34.00,22.00
2023,11,10,14,35,36.00,22.00
2023,11,10,14,35,39.00,22.00
2023,11,10,14,35,41.00,22.00
2023,11,10,14,35,44.00,22.00
2023,11,10,14,35,46.00,22.00
2023,11,10,14,35,49.00,22.00
2023,11,10,14,35,51.00,22.00
2023,11,10,14,35,54.00,22.00
2023,11,10,14,35,56.00,22.00
2023,11,10,14,35,59.00,22.00
2023,11,10,14,36,1.00,22.00
2023,11,10,14,36,4.00,22.00
2023,11,10,14,36,7.00,22.00
2023,11,10,14,36,9.00,22.00
2023,11,10,14,36,12.00,22.00
2023,11,10,14,36,14.00,22.00
2023,11,10,14,36,17.00,22.00
2023,11,10,14,36,19.00,22.00
2023,11,10,14,36,22.00,22.00
2023,11,10,14,36,24.00,22.00
2023,11,10,14,36,27.00,22.00
2023,11,10,14,36,29.00,22.00
2023,11,10,14,36,32.00,22.00
2023,11,10,14,36,35.00,22.00
2023,11,10,14,36,37.00,22.00
2023,11,10,14,36,40.00,22.00
2023,11,10,14,36,42.00,22.00
2023,11,10,14,41,13.00,22.00
2023,11,10,14,41,16.00,22.00
2023,11,10,14,41,18.00,22.00
2023,11,10,14,41,21.00,22.00
2023,11,10,14,41,23.00,21.00
2023,11,10,14,41,26.00,22.00
2023,11,10,14,41,28.00,22.00
2023,11,10,14,41,31.00,22.00
2023,11,10,14,41,33.00,22.00
2023,11,10,14,41,36.00,22.00
2023,11,10,14,41,38.00,22.00
2023,11,10,14,41,41.00,22.00
2023,11,10,14,41,43.00,22.00
2023,11,10,14,41,46.00,22.00
2023,11,10,14,41,49.00,22.00
2023,11,10,14,41,51.00,22.00
2023,11,10,14,41,56.00,22.00
2023,11,10,14,41,59.00,22.00
2023,11,10,14,42,1.00,22.00
2023,11,10,14,42,4.00,22.00
2023,11,10,14,42,6.00,22.00
2023,11,10,14,42,9.00,22.00
2023,11,10,14,42,11.00,22.00
2023,11,10,14,42,14.00,22.00
2023,11,10,14,42,16.00,22.00
2023,11,10,14,42,19.00,22.00
2023,11,10,14,42,22.00,22.00
2023,11,10,14,42,24.00,22.00
2023,11,10,14,42,27.00,22.00
2023,11,10,14,42,29.00,22.00
2023,11,10,14,42,32.00,22.00
2023,11,10,14,42,34.00,22.00
2023,11,10,14,42,37.00,22.00
2023,11,10,14,42,39.00,22.00
2023,11,10,14,42,42.00,22.00
2023,11,10,14,42,44.00,22.00
2023,11,10,14,42,47.00,22.00
2023,11,10,14,42,49.00,22.00
2023,11,10,14,42,52.00,22.00
2023,11,10,14,42,55.00,22.00
2023,11,10,14,42,57.00,22.00
2023,11,10,14,43,0.00,22.00
2023,11,10,14,43,2.00,22.00
2023,11,10,14,43,5.00,22.00
2023,11,10,14,43,7.00,22.00
2023,11,10,14,43,10.00,22.00
2023,11,10,14,43,12.00,22.00
2023,11,10,14,43,15.00,22.00
2023,11,10,14,43,17.00,22.00
2023,11,10,14,43,20.00,22.00
2023,11,10,14,43,22.00,22.00
2023,11,10,14,43,25.00,22.00
2023,11,10,14,43,28.00,22.00
2023,11,10,14,43,30.00,22.00
2023,11,10,14,43,33.00,22.00
2023,11,10,14,43,35.00,22.00
2023,11,10,14,43,38.00,22.00
2023,11,10,14,43,40.00,22.00
2023,11,10,14,43,43.00,22.00
2023,11,10,14,43,45.00,22.00
2023,11,10,14,43,48.00,22.00
2023,11,10,14,43,50.00,22.00
2023,11,10,14,43,53.00,22.00
2023,11,10,14,43,55.00,22.00
2023,11,10,14,43,58.00,22.00
2023,11,10,14,44,1.00,22.00
2023,11,10,14,44,3.00,22.00
2023,11,10,14,44,6.00,22.00
2023,11,10,14,44,8.00,22.00
2023,11,10,14,44,11.00,22.00
2023,11,10,14,44,13.00,22.00
2023,11,10,14,44,16.00,22.00
2023,11,10,14,44,18.00,22.00
2023,11,10,14,44,21.00,22.00
2023,11,10,14,44,23.00,22.00
2023,11,10,14,44,26.00,22.00
2023,11,10,14,44,28.00,22.00
2023,11,10,14,44,31.00,22.00
2023,11,10,14,44,34.00,22.00
2023,11,10,14,44,36.00,22.00
2023,11,10,14,44,39.00,22.00
2023,11,10,14,44,41.00,22.00
2023,11,10,14,44,44.00,22.00
2023,11,10,14,44,46.00,22.00
2023,11,10,14,44,49.00,22.00
2023,11,10,14,44,51.00,22.00
2023,11,10,14,44,54.00,22.00
2023,11,10,14,44,56.00,22.00
2023,11,10,14,44,59.00,22.00
2023,11,10,14,45,1.00,22.00
2023,11,10,14,45,4.00,22.00
2023,11,10,14,45,7.00,22.00
2023,11,10,14,45,9.00,22.00
2023,11,10,14,45,12.00,22.00
2023,11,10,14,45,14.00,22.00
2023,11,10,14,45,17.00,22.00
2023,11,10,14,45,19.00,22.00
2023,11,10,14,45,22.00,22.00
2023,11,10,14,45,24.00,22.00
2023,11,10,14,45,27.00,22.00
2023,11,10,14,45,29.00,22.00
2023,11,10,14,45,32.00,22.00
2023,11,10,14,45,34.00,22.00
2023,11,10,14,45,37.00,22.00
2023,11,10,14,45,40.00,22.00
2023,11,10,14,45,42.00,22.00
2023,11,10,14,45,45.00,23.00
2023,11,10,14,45,47.00,22.00
2023,11,10,14,45,50.00,22.00
2023,11,10,14,45,52.00,22.00
2023,11,10,14,45,55.00,22.00
2023,11,10,14,45,57.00,22.00
2023,11,10,14,46,0.00,22.00
2023,11,10,14,46,2.00,22.00
2023,11,10,14,46,5.00,22.00
2023,11,10,14,46,8.00,22.00
2023,11,10,14,46,10.00,22.00
2023,11,10,14,46,13.00,22.00
2023,11,10,14,46,15.00,22.00
2023,11,10,14,46,18.00,22.00
2023,11,10,14,46,20.00,22.00
2023,11,10,14,46,23.00,22.00
2023,11,10,14,46,25.00,22.00
2023,11,10,14,46,28.00,23.00
2023,11,10,14,46,30.00,22.00
2023,11,10,14,46,33.00,22.00
2023,11,10,14,46,35.00,22.00
2023,11,10,14,46,38.00,22.00
2023,11,10,14,46,41.00,22.00
2023,11,10,14,46,43.00,22.00
2023,11,10,14,46,46.00,22.00
2023,11,10,14,46,48.00,23.00
2023,11,10,14,46,51.00,22.00
2023,11,10,14,46,53.00,23.00
2023,11,10,14,46,56.00,22.00
2023,11,10,14,46,58.00,22.00
2023,11,10,14,47,1.00,22.00
2023,11,10,14,47,3.00,22.00
2023,11,10,14,47,6.00,22.00
2023,11,10,14,47,8.00,22.00
2023,11,10,14,47,11.00,22.00
2023,11,10,14,47,14.00,22.00
2023,11,10,14,47,16.00,22.00
2023,11,10,14,47,19.00,22.00
2023,11,10,14,47,21.00,22.00
2023,11,10,14,47,24.00,23.00
2023,11,10,14,47,26.00,22.00
2023,11,10,14,47,29.00,22.00
2023,11,10,14,47,31.00,23.00
2023,11,10,14,47,34.00,22.00
2023,11,10,14,47,36.00,23.00
2023,11,10,14,47,39.00,23.00
2023,11,10,14,47,41.00,22.00
2023,11,10,14,47,44.00,22.00
2023,11,10,14,47,47.00,23.00
2023,11,10,14,47,49.00,23.00
2023,11,10,14,47,52.00,22.00
2023,11,10,14,47,54.00,22.00
2023,11,10,14,47,57.00,23.00
2023,11,10,14,47,59.00,23.00
2023,11,10,14,48,2.00,23.00
2023,11,10,14,48,4.00,23.00
2023,11,10,14,48,7.00,22.00
2023,11,10,14,48,9.00,22.00
2023,11,10,14,48,12.00,22.00
2023,11,10,14,48,14.00,22.00
2023,11,10,14,48,17.00,22.00
2023,11,10,14,48,20.00,22.00
2023,11,10,14,48,22.00,22.00
2023,11,10,14,48,25.00,22.00
2023,11,10,14,48,27.00,23.00
2023,11,10,14,48,30.00,23.00
2023,11,10,14,48,32.00,22.00
2023,11,10,14,48,35.00,22.00
2023,11,10,14,48,37.00,22.00
2023,11,10,14,48,40.00,23.00
2023,11,10,14,48,42.00,22.00
2023,11,10,14,48,45.00,22.00
2023,11,10,14,48,48.00,23.00
2023,11,10,14,48,50.00,23.00
2023,11,10,14,48,53.00,23.00
2023,11,10,14,48,55.00,22.00
2023,11,10,14,48,58.00,23.00
2023,11,10,14,49,0.00,22.00
2023,11,10,14,49,3.00,23.00
2023,11,10,14,49,5.00,22.00
2023,11,10,14,49,8.00,23.00
2023,11,10,14,49,31.00,22.00
2023,11,10,14,53,31.00,23.00
2023,11,10,14,55,32.00,22.00
2023,11,10,14,55,34.00,23.00
2023,11,10,14,55,37.00,23.00
2023,11,10,14,55,42.00,23.00
2023,11,10,14,55,44.00,23.00
2023,11,10,14,55,47.00,23.00
2023,11,10,14,55,49.00,23.00
2023,11,10,14,55,52.00,23.00
2023,11,10,14,55,54.00,22.00
2023,11,10,14,55,57.00,23.00
2023,11,10,14,56,0.00,23.00
2023,11,10,14,56,2.00,23.00
2023,11,10,14,56,5.00,23.00
2023,11,10,14,56,7.00,22.00
2023,11,10,14,56,10.00,23.00
2023,11,10,14,56,12.00,23.00
2023,11,10,14,56,15.00,22.00
2023,11,10,14,56,17.00,23.00
2023,11,10,14,56,20.00,23.00
2023,11,10,14,56,22.00,23.00
2023,11,10,14,56,25.00,23.00
2023,11,10,14,56,27.00,23.00
2023,11,10,14,56,30.00,23.00
2023,11,10,14,56,33.00,23.00
2023,11,10,14,56,35.00,23.00
2023,11,10,14,56,38.00,23.00
2023,11,10,14,56,40.00,23.00
2023,11,10,14,56,43.00,23.00
2023,11,10,14,56,45.00,23.00
2023,11,10,14,56,48.00,23.00
2023,11,10,14,56,50.00,23.00
2023,11,10,14,56,53.00,23.00
2023,11,10,14,56,55.00,23.00
2023,11,10,14,56,58.00,23.00
2023,11,10,14,57,0.00,23.00
2023,11,10,14,57,3.00,23.00
2023,11,10,14,57,6.00,23.00
2023,11,10,14,57,8.00,23.00
2023,11,10,14,57,11.00,23.00
2023,11,10,14,57,13.00,23.00
2023,11,10,14,57,16.00,23.00
2023,11,10,14,57,18.00,23.00
2023,11,10,14,57,21.00,23.00
2023,11,10,14,57,23.00,23.00
2023,11,10,14,57,26.00,23.00
2023,11,10,14,57,28.00,23.00
2023,11,10,14,57,31.00,23.00
2023,11,10,14,57,33.00,23.00
2023,11,10,14,57,36.00,23.00
2023,11,10,14,57,39.00,23.00
2023,11,10,14,57,41.00,23.00
2023,11,10,14,57,44.00,23.00
2023,11,10,14,57,46.00,23.00
2023,11,10,14,57,49.00,23.00
2023,11,10,14,57,53.00,23.00
2023,11,10,14,57,53.00,23.00
2023,11,10,14,57,54.00,23.00
2023,11,10,14,57,56.00,23.00
2023,11,10,14,57,59.00,23.00
2023,11,10,14,58,1.00,23.00
2023,11,10,14,58,4.00,23.00
2023,11,10,14,58,6.00,23.00
2023,11,10,14,58,9.00,23.00
2023,11,10,14,58,12.00,23.00
2023,11,10,14,58,14.00,23.00
2023,11,10,14,58,17.00,23.00
2023,11,10,14,58,19.00,23.00
2023,11,10,14,58,22.00,23.00
2023,11,10,14,58,24.00,23.00
2023,11,10,14,58,27.00,23.00
2023,11,10,14,58,29.00,23.00
2023,11,10,14,58,32.00,23.00
2023,11,10,14,58,34.00,23.00
2023,11,10,14,58,37.00,23.00
2023,11,10,14,58,40.00,23.00
2023,11,10,14,58,42.00,23.00
2023,11,10,14,58,45.00,23.00
2023,11,10,14,58,47.00,23.00
2023,11,10,14,58,50.00,23.00
2023,11,10,14,58,52.00,23.00
2023,11,10,14,58,55.00,23.00
2023,11,10,14,58,57.00,23.00
2023,11,10,14,59,0.00,23.00
2023,11,10,14,59,2.00,23.00
2023,11,10,14,59,5.00,23.00
2023,11,10,14,59,7.00,23.00
2023,11,10,14,59,10.00,23.00
2023,11,10,14,59,13.00,23.00
2023,11,10,14,59,15.00,23.00
2023,11,10,14,59,18.00,23.00
2023,11,10,14,59,20.00,23.00
2023,11,10,14,59,23.00,23.00
2023,11,10,14,59,25.00,23.00
2023,11,10,14,59,28.00,23.00
2023,11,10,14,59,30.00,23.00
2023,11,10,14,59,33.00,23.00
2023,11,10,14,59,35.00,23.00
2023,11,10,14,59,38.00,23.00
2023,11,10,14,59,40.00,23.00
2023,11,10,14,59,43.00,23.00
2023,11,10,14,59,47.00,23.00
2023,11,10,14,59,48.00,23.00
2023,11,10,14,59,51.00,23.00
2023,11,10,14,59,53.00,23.00
2023,11,10,14,59,56.00,23.00
2023,11,10,14,59,58.00,23.00
2023,11,10,15,0,1.00,23.00
2023,11,10,15,0,3.00,23.00
2023,11,10,15,0,6.00,23.00
2023,11,10,15,0,8.00,23.00
2023,11,10,15,0,11.00,23.00
2023,11,10,15,0,13.00,23.00
2023,11,10,15,0,16.00,23.00
2023,11,10,15,0,19.00,23.00
2023,11,10,15,0,21.00,23.00
2023,11,10,15,0,24.00,23.00
2023,11,10,15,0,26.00,23.00
2023,11,10,15,0,29.00,23.00
2023,11,10,15,0,31.00,23.00
2023,11,10,15,0,34.00,23.00
2023,11,10,15,0,36.00,23.00
2023,11,10,15,0,39.00,23.00
2023,11,10,15,0,41.00,23.00
2023,11,10,15,0,44.00,23.00
2023,11,10,15,0,47.00,23.00
2023,11,10,15,0,49.00,23.00
2023,11,10,15,0,52.00,23.00
2023,11,10,15,0,54.00,23.00
2023,11,10,15,0,57.00,23.00
2023,11,10,15,0,59.00,23.00
2023,11,10,15,1,2.00,23.00
2023,11,10,15,1,4.00,23.00
2023,11,10,15,1,7.00,23.00
2023,11,10,15,1,9.00,23.00
2023,11,10,15,1,12.00,23.00
2023,11,10,15,1,14.00,23.00
2023,11,10,15,1,17.00,23.00
2023,11,10,15,1,20.00,23.00
2023,11,10,15,1,22.00,23.00
2023,11,10,15,1,25.00,23.00
2023,11,10,15,1,27.00,23.00
2023,11,10,15,1,30.00,23.00
2023,11,10,15,1,32.00,22.00
2023,11,10,15,1,35.00,23.00
2023,11,10,15,1,37.00,23.00
2023,11,10,15,1,40.00,23.00
2023,11,10,15,1,42.00,23.00
2023,11,10,15,1,45.00,23.00
2023,11,10,15,1,47.00,23.00
2023,11,10,15,1,50.00,23.00
2023,11,10,15,1,53.00,23.00
2023,11,10,15,1,55.00,23.00
2023,11,10,15,1,58.00,23.00
2023,11,10,15,2,0.00,23.00
2023,11,10,15,2,3.00,23.00
2023,11,10,15,2,5.00,23.00
2023,11,10,15,2,8.00,23.00
2023,11,10,15,2,12.00,23.00
2023,11,10,15,2,13.00,23.00
2023,11,10,15,2,15.00,23.00
2023,11,10,15,2,18.00,23.00
2023,11,10,15,2,20.00,23.00
2023,11,10,15,2,23.00,23.00
2023,11,10,15,2,26.00,23.00
2023,11,10,15,2,28.00,23.00
2023,11,10,15,2,31.00,23.00
2023,11,10,15,2,33.00,23.00
2023,11,10,15,2,36.00,23.00
2023,11,10,15,2,38.00,23.00
2023,11,10,15,2,41.00,23.00
2023,11,10,15,2,43.00,23.00
2023,11,10,15,2,46.00,23.00
2023,11,10,15,2,48.00,23.00
2023,11,10,15,2,51.00,23.00
2023,11,10,15,2,53.00,23.00
2023,11,10,15,2,56.00,23.00
2023,11,10,15,2,59.00,23.00
2023,11,10,15,3,1.00,23.00
2023,11,10,15,3,4.00,23.00
2023,11,10,15,3,6.00,23.00
2023,11,10,15,3,9.00,23.00
2023,11,10,15,3,11.00,23.00
2023,11,10,15,3,14.00,23.00
2023,11,10,15,3,16.00,23.00
2023,11,10,15,3,19.00,23.00
2023,11,10,15,3,21.00,23.00
2023,11,10,15,3,24.00,23.00
2023,11,10,15,3,26.00,23.00
2023,11,10,15,3,29.00,23.00
2023,11,10,15,3,32.00,23.00
2023,11,10,15,3,34.00,23.00
2023,11,10,15,3,37.00,23.00
2023,11,10,15,3,39.00,23.00
2023,11,10,15,3,42.00,23.00
2023,11,10,15,3,44.00,23.00
2023,11,10,15,3,47.00,23.00
2023,11,10,15,3,49.00,23.00
2023,11,10,15,3,52.00,23.00
2023,11,10,15,3,54.00,23.00
2023,11,10,15,3,57.00,23.00
2023,11,10,15,3,59.00,23.00
2023,11,10,15,4,2.00,23.00
2023,11,10,15,4,5.00,23.00
2023,11,10,15,4,7.00,23.00
2023,11,10,15,4,10.00,23.00
2023,11,10,15,4,12.00,23.00
2023,11,10,15,4,15.00,23.00
2023,11,10,15,4,17.00,23.00
2023,11,10,15,4,20.00,23.00
2023,11,10,15,4,22.00,23.00
2023,11,10,15,4,25.00,23.00
2023,11,10,15,4,27.00,23.00
2023,11,10,15,4,30.00,23.00
2023,11,10,15,4,33.00,23.00
2023,11,10,15,4,35.00,23.00
2023,11,10,15,4,38.00,23.00
2023,11,10,15,4,40.00,23.00
2023,11,10,15,4,43.00,23.00
2023,11,10,15,4,45.00,23.00
2023,11,10,15,4,48.00,23.00
2023,11,10,15,4,50.00,23.00
2023,11,10,15,4,53.00,23.00
2023,11,10,15,4,55.00,23.00
2023,11,10,15,4,58.00,23.00
2023,11,10,15,5,0.00,23.00
2023,11,10,15,5,3.00,23.00
2023,11,10,15,5,6.00,23.00
2023,11,10,15,5,8.00,23.00
2023,11,10,15,5,11.00,23.00
2023,11,10,15,5,13.00,23.00
2023,11,10,15,5,16.00,23.00
2023,11,10,15,5,18.00,23.00
2023,11,10,15,5,21.00,23.00
2023,11,10,15,5,23.00,23.00
2023,11,10,15,5,26.00,23.00
2023,11,10,15,5,28.00,23.00
2023,11,10,15,5,31.00,23.00
2023,11,10,15,5,33.00,23.00
2023,11,10,15,5,36.00,23.00
2023,11,10,15,5,39.00,23.00
2023,11,10,15,5,41.00,23.00
2023,11,10,15,5,44.00,23.00
2023,11,10,15,5,46.00,23.00
2023,11,10,15,5,49.00,23.00
2023,11,10,15,5,51.00,23.00
2023,11,10,15,5,54.00,23.00
2023,11,10,15,5,56.00,23.00
2023,11,10,15,5,59.00,23.00
2023,11,10,15,6,3.00,23.00
2023,11,10,15,6,3.00,23.00
2023,11,10,15,6,4.00,23.00
2023,11,10,15,6,6.00,23.00
2023,11,10,15,6,9.00,23.00
2023,11,10,15,6,12.00,23.00
2023,11,10,15,6,14.00,23.00
2023,11,10,15,6,17.00,23.00
2023,11,10,15,6,19.00,23.00
2023,11,10,15,6,22.00,23.00
2023,11,10,15,6,24.00,23.00
2023,11,10,15,6,48.00,23.00
2023,11,10,15,6,51.00,23.00
2023,11,10,15,6,53.00,23.00
2023,11,10,15,6,56.00,23.00
2023,11,10,15,6,59.00,23.00
2023,11,10,15,7,1.00,23.00
2023,11,10,15,7,4.00,23.00
2023,11,10,15,7,9.00,23.00
2023,11,10,15,7,11.00,23.00
2023,11,10,15,7,14.00,23.00
2023,11,10,15,7,17.00,23.00
2023,11,10,15,7,19.00,23.00
2023,11,10,15,7,24.00,23.00
2023,11,10,15,7,27.00,23.00
2023,11,10,15,7,29.00,23.00
2023,11,10,15,7,32.00,23.00
2023,11,10,15,7,35.00,23.00
2023,11,10,15,7,37.00,23.00
2023,11,10,15,7,40.00,23.00
2023,11,10,15,7,43.00,23.00
2023,11,10,15,7,45.00,23.00
2023,11,10,15,7,48.00,23.00
2023,11,10,15,7,50.00,23.00
2023,11,10,15,7,53.00,23.00
2023,11,10,15,7,55.00,23.00
2023,11,10,15,7,58.00,23.00
2023,11,10,15,8,1.00,23.00
2023,11,10,15,8,3.00,23.00
2023,11,10,15,8,6.00,23.00
2023,11,10,15,8,8.00,23.00
2023,11,10,15,8,11.00,23.00
2023,11,10,15,8,13.00,23.00
2023,11,10,15,8,16.00,23.00
2023,11,10,15,8,19.00,23.00
2023,11,10,15,8,21.00,23.00
2023,11,10,15,8,24.00,23.00
2023,11,10,15,8,26.00,23.00
2023,11,10,15,8,29.00,23.00
2023,11,10,15,8,31.00,23.00
2023,11,10,15,8,34.00,23.00
2023,11,10,15,8,37.00,23.00
2023,11,10,15,8,39.00,23.00
2023,11,10,15,8,42.00,23.00
2023,11,10,15,8,44.00,23.00
2023,11,10,15,8,47.00,23.00
2023,11,10,15,8,50.00,23.00
2023,11,10,15,8,55.00,23.00
2023,11,10,15,8,57.00,23.00
2023,11,10,15,9,0.00,23.00
2023,11,10,15,9,2.00,23.00
2023,11,10,15,9,5.00,23.00
